,SPY,Mkt-RF,SMB,HML,RF
2011-01-21,0.002261545311400476,0.0011,-0.009000000000000001,0.0058,0.0
2011-01-24,0.005670925513432656,0.006500000000000001,0.0031,-0.0029,0.0
2011-01-25,0.0005421350043143143,0.0002,0.0001,0.0014000000000000002,0.0
2011-01-26,0.0038632023647321746,0.006,0.0139,-0.0022,0.0
2011-01-27,0.0024649839163129873,0.0026,-0.0012,0.0033,0.0
2011-01-28,-0.017617454821943688,-0.018799999999999997,-0.0089,-0.0002,0.0
2011-01-31,0.007488426244272926,0.0070999999999999995,-0.0002,-0.0031,0.0
2011-02-01,0.015881657103084833,0.0175,0.0049,0.0053,1e-05
2011-02-02,-0.0019135352870426545,-0.0026,-0.0006,-0.0039000000000000003,1e-05
2011-02-03,0.0022198227036515842,0.0026,-0.0003,-0.0005,1e-05
2011-02-04,0.0028250644533029706,0.0029,0.0007000000000000001,-0.0048,1e-05
2011-02-07,0.006232875932882258,0.006999999999999999,0.0025,0.005600000000000001,1e-05
2011-02-08,0.004536520073940076,0.0048,0.0023,0.0,1e-05
2011-02-09,-0.002265757921100853,-0.0031,-0.002,-0.0004,1e-05
2011-02-10,0.00037810026567360315,0.0012,0.0034000000000000002,-0.0029,1e-05
2011-02-11,0.005952612312699108,0.0067,0.0040999999999999995,0.0054,1e-05
2011-02-14,0.002401007660743787,0.003,0.0021,-0.0015,1e-05
2011-02-15,-0.0031527906794578306,-0.0038,-0.0037,0.003,1e-05
2011-02-16,0.006295463843527274,0.0068000000000000005,0.0037,0.0025,1e-05
2011-02-17,0.0029841616677960038,0.0037,0.0038,0.0019,1e-05
2011-02-18,0.0020833296129410765,0.0012,-0.0014000000000000002,0.0003,1e-05
2011-02-22,-0.02027397593528437,-0.0219,-0.005,-0.003,1e-05
2011-02-23,-0.006163127993126021,-0.0078000000000000005,-0.0118,0.004,1e-05
2011-02-24,-0.0006871979030705034,0.0004,0.0072,-0.0034000000000000002,1e-05
2011-02-25,0.010635867047707052,0.012199999999999999,0.0102,0.0026,1e-05
2011-02-28,0.006177607951670855,0.0042,-0.0043,0.0024,1e-05
2011-03-01,-0.01681347499937793,-0.0158,-0.0031,-0.0003,0.0
2011-03-02,0.002136100491965713,0.0028000000000000004,0.0034000000000000002,-0.0029,0.0
2011-03-03,0.017077592258846606,0.0176,0.0046,-0.0006,0.0
2011-03-04,-0.007520574872789488,-0.0067,0.0028000000000000004,-0.0051,0.0
2011-03-07,-0.007881321703936043,-0.0096,-0.0073,0.0008,0.0
2011-03-08,0.008711656653386447,0.0097,0.0044,0.0068000000000000005,0.0
2011-03-09,-0.0014343414032375707,-0.0017000000000000001,-0.0027,0.0033,0.0
2011-03-10,-0.01867933486543649,-0.019299999999999998,-0.0074,-0.003,0.0
2011-03-11,0.006902339513458173,0.0069,-0.0034999999999999996,0.0014000000000000002,0.0
2011-03-14,-0.006055772811315447,-0.0059,0.0011,-0.004,0.0
2011-03-15,-0.011523493088892715,-0.0105,0.0028000000000000004,-0.0015,0.0
2011-03-16,-0.01868636853208314,-0.0177,0.0064,-0.0012,0.0
2011-03-17,0.013148342094139173,0.011200000000000002,-0.008,0.0058,0.0
2011-03-18,0.0036303935907551987,0.0049,0.005600000000000001,0.0021,0.0
2011-03-21,0.015379350508948042,0.0158,0.0097,-0.0027,0.0
2011-03-22,-0.0034747978891348365,-0.0034000000000000002,-0.0008,-0.0005,0.0
2011-03-23,0.0028577440279277484,0.0031,0.0015,-0.0040999999999999995,0.0
2011-03-24,0.009518056587562846,0.0096,-0.001,-0.0043,0.0
2011-03-25,0.0030511226848806685,0.0040999999999999995,0.0043,-0.0003,0.0
2011-03-28,-0.0024401246376526665,-0.0034999999999999996,0.0004,-0.0019,0.0
2011-03-29,0.006696102817723149,0.0074,0.0026,-0.0018,0.0
2011-03-30,0.00687758100304229,0.0079,0.0044,0.0006,0.0
2011-03-31,-0.0013567344830442169,-0.0011,0.0059,-0.0029,0.0
2011-04-01,0.004214727724489449,0.0052,-0.0011,0.0024,0.0
2011-04-04,0.0008257239418530503,0.0009,0.0023,-0.0008,0.0
2011-04-05,-0.00014997972936602483,0.0008,0.0049,-0.0023,0.0
2011-04-06,0.0031471488227779276,0.0021,-0.002,0.0062,0.0
2011-04-07,-0.002547017184753205,-0.002,-0.0023,-0.0019,0.0
2011-04-08,-0.003456400804093863,-0.004699999999999999,-0.005600000000000001,-0.0027,0.0
2011-04-11,-0.003015103749398663,-0.0039000000000000003,-0.0064,-0.0007000000000000001,0.0
2011-04-12,-0.0075020120366991825,-0.0084,-0.0067,0.0007000000000000001,0.0
2011-04-13,-7.61490790630949e-05,0.0011,0.0014000000000000002,-0.0069,0.0
2011-04-14,0.0007605958585781078,0.0,0.0039000000000000003,-0.0034999999999999996,0.0
2011-04-15,0.0036417197123149014,0.0044,0.0059,-0.0008,0.0
2011-04-18,-0.01127199122883004,-0.0115,-0.004,-0.0032,0.0
2011-04-19,0.005728296098878581,0.005,-0.0036,-0.0017000000000000001,0.0
2011-04-20,0.013539589475308431,0.014499999999999999,0.0064,-0.0060999999999999995,0.0
2011-04-21,0.0050960202774663664,0.005600000000000001,0.0031,-0.001,0.0
2011-04-25,-0.001047286276498373,-0.0016,-0.0009,0.0,0.0
2011-04-26,0.008568443867594928,0.0089,0.0017000000000000001,-0.0004,0.0
2011-04-27,0.006507581255425916,0.0066,-0.0011,-0.0019,0.0
2011-04-28,0.0032376379766050982,0.0032,-0.0013,0.0015,0.0
2011-04-29,0.0023484683941015464,0.0029,0.0021,-0.0009,0.0
2011-05-02,-0.0015403538760210994,-0.0028000000000000004,-0.0089,-0.002,0.0
2011-05-03,-0.0036036635132538266,-0.005,-0.009899999999999999,0.0037,0.0
2011-05-04,-0.00665311305179994,-0.0074,-0.0054,-0.0008,0.0
2011-05-05,-0.009089061807212466,-0.008199999999999999,0.0051,-0.0032,0.0
2011-05-06,0.004405950332856667,0.0046,0.0002,-0.0019,0.0
2011-05-09,0.0038673502996021103,0.0055000000000000005,0.0069,-0.004699999999999999,0.0
2011-05-10,0.00849976946664145,0.0086,0.0066,0.0024,0.0
2011-05-11,-0.010580526425199861,-0.0109,-0.0060999999999999995,-0.0040999999999999995,0.0
2011-05-12,0.004749297317890129,0.0052,0.004,-0.0045000000000000005,0.0
2011-05-13,-0.007728774743146497,-0.0088,-0.0045000000000000005,-0.0031,0.0
2011-05-16,-0.006361741524732904,-0.0076,-0.01,0.0043,0.0
2011-05-17,-0.00015019775253608366,-0.0011,-0.0049,0.0017000000000000001,0.0
2011-05-18,0.008896079200936427,0.0102,0.0066,-0.0031,0.0
2011-05-19,0.0023790199196074297,0.0022,-0.0003,-0.0012,0.0
2011-05-20,-0.007976226091918833,-0.0073,0.0009,-0.0021,0.0
2011-05-23,-0.011669224909526594,-0.0129,-0.0051,0.0,0.0
2011-05-24,-0.0008332303337197373,-0.0014000000000000002,-0.0028000000000000004,-0.0005,0.0
2011-05-25,0.0033290438425719183,0.0045000000000000005,0.0102,-0.0037,0.0
2011-05-26,0.004597224598045625,0.0052,0.0067,-0.0014000000000000002,0.0
2011-05-27,0.0038269876974804016,0.0049,0.0018,0.0023,0.0
2011-05-31,0.010357453916389186,0.0104,0.0044,-0.0005,0.0
2011-06-01,-0.022717074609882804,-0.0233,-0.0074,-0.0026,0.0
2011-06-02,-0.0010621818273226485,-0.001,-0.0003,0.0011,0.0
2011-06-03,-0.00999440240027442,-0.011000000000000001,-0.0054,0.0015,0.0
2011-06-06,-0.010637710656079703,-0.0118,-0.0024,-0.0034000000000000002,0.0
2011-06-07,-0.000619683640587694,-0.0004,0.0032,-0.0013,0.0
2011-06-08,-0.004196403609274223,-0.0054,-0.0072,0.0005,0.0
2011-06-09,0.007602213606680544,0.0075,-0.001,0.0002,0.0
2011-06-10,-0.014008185299857813,-0.0137,-0.0024,0.0044,0.0
2011-06-13,0.000783305148282777,0.0001,-0.0054,0.0039000000000000003,0.0
2011-06-14,0.012606491090496517,0.013600000000000001,0.0103,-0.004,0.0
2011-06-15,-0.01794557263794087,-0.0172,0.0,-0.0015,0.0
2011-06-16,0.002202172810268074,0.0012,-0.0007000000000000001,0.0044,0.0
2011-06-17,0.0029795998383987275,0.0025,-0.0039000000000000003,0.0067,0.0
2011-06-20,0.005103273313855568,0.0058,0.0038,-0.0011,0.0
2011-06-21,0.013610691487051615,0.0152,0.0095,-0.004,0.0
2011-06-22,-0.0060436371655679675,-0.0062,-0.001,0.0001,0.0
2011-06-23,-0.0028798423112362387,-0.0014000000000000002,0.0064,-0.0083,0.0
2011-06-24,-0.011681361350622673,-0.011000000000000001,0.0045000000000000005,0.0011,0.0
2011-06-27,0.008871570429873136,0.0089,0.0004,-0.0004,0.0
2011-06-28,0.012968527289814168,0.013600000000000001,0.0042,-0.0055000000000000005,0.0
2011-06-29,0.008527781114786201,0.0077,-0.0070999999999999995,0.006500000000000001,0.0
2011-06-30,0.009516777958245652,0.009899999999999999,0.0017000000000000001,-0.0026,0.0
2011-07-01,0.0146679942515114,0.014499999999999999,-0.0004,0.0018,0.0
2011-07-05,-0.0008213200245093773,-0.0008,0.0022,-0.0086,0.0
2011-07-06,0.0011946873044927362,0.0018,0.0043,-0.0058,0.0
2011-07-07,0.010322109409577762,0.011000000000000001,0.0046,0.0016,0.0
2011-07-08,-0.0071178668844958035,-0.0067,0.0,-0.0043,0.0
2011-07-11,-0.018245604056576853,-0.0191,-0.0017000000000000001,-0.0025,0.0
2011-07-12,-0.004328476058929714,-0.0045000000000000005,0.0005,0.0045000000000000005,0.0
2011-07-13,0.0033428614411346097,0.0045000000000000005,0.005699999999999999,-0.0012,0.0
2011-07-14,-0.006926003303142828,-0.008199999999999999,-0.008100000000000001,0.0014000000000000002,0.0
2011-07-15,0.005787929773801038,0.0058,0.0009,-0.0053,0.0
2011-07-18,-0.008234947597883535,-0.009399999999999999,-0.0058,-0.0042,0.0
2011-07-19,0.01610108500584779,0.0172,0.005600000000000001,-0.0067,0.0
2011-07-20,-0.0006027458099846938,-0.001,-0.0031,0.0077,0.0
2011-07-21,0.0137756956373478,0.0129,-0.0037,0.0113,0.0
2011-07-22,0.0006688669502418336,0.001,-0.001,-0.006999999999999999,0.0
2011-07-25,-0.005588298432017822,-0.0068000000000000005,-0.0058,0.0013,0.0
2011-07-26,-0.00374332648869652,-0.004699999999999999,-0.0036,0.0029,0.0
2011-07-27,-0.0206879729533872,-0.0216,-0.0078000000000000005,0.0039000000000000003,0.0
2011-07-28,-0.0029139314456513715,-0.0031,0.0011,-0.0002,0.0
2011-07-29,-0.006857979900723429,-0.005600000000000001,0.0022,0.001,0.0
2011-08-01,-0.0042618078453579445,-0.004,-0.0017000000000000001,0.0015,0.0
2011-08-02,-0.025879491176452663,-0.0268,-0.0048,0.0014000000000000002,0.0
2011-08-03,0.005404243142139693,0.0058,0.0026,-0.0037,0.0
2011-08-04,-0.04797432354055867,-0.0504,-0.0083,0.0038,0.0
2011-08-05,-0.0014977223999019125,-0.0036,-0.0121,-0.0058,0.0
2011-08-08,-0.0673410096341665,-0.0697,-0.013999999999999999,-0.0161,0.0
2011-08-09,0.04545091313039717,0.049699999999999994,0.0091,0.0066,0.0
2011-08-10,-0.04518342489425901,-0.043,-0.0049,-0.0161,0.0
2011-08-11,0.04390552296182137,0.0472,0.0026,0.0076,0.0
2011-08-12,0.0067110257478028065,0.0054,-0.0018,-0.015,0.0
2011-08-15,0.020943580060317223,0.0225,0.0044,0.0098,0.0
2011-08-16,-0.008575471915428621,-0.010700000000000001,-0.008,-0.0006,0.0
2011-08-17,0.0006687017354970209,-0.0001,-0.0032,0.0063,0.0
2011-08-18,-0.044075640465266006,-0.04650000000000001,-0.0103,0.006,0.0
2011-08-19,-0.016465545487397155,-0.0155,0.0014000000000000002,-0.0031,0.0
2011-08-22,0.0007989717337673545,-0.0003,0.0014000000000000002,-0.0091,0.0
2011-08-23,0.032380413414754707,0.036000000000000004,0.0123,-0.008100000000000001,0.0
2011-08-24,0.01398611325226606,0.013500000000000002,-0.0019,0.0097,0.0
2011-08-25,-0.015361577059879972,-0.0167,-0.01,0.0052,0.0
2011-08-26,0.014429872305823575,0.0174,0.0089,-0.0101,0.0
2011-08-29,0.028330659941554853,0.0311,0.0152,0.0087,0.0
2011-08-30,0.0026333591818196536,0.0032,0.003,-0.0079,0.0
2011-08-31,0.004427968679912551,0.0042,-0.0079,0.0048,0.0
2011-09-01,-0.010527797360623193,-0.013300000000000001,-0.0108,-0.0078000000000000005,0.0
2011-09-02,-0.025882305267641317,-0.0264,-0.0077,-0.0074,0.0
2011-09-06,-0.007324209472709935,-0.0072,0.005,-0.0068000000000000005,0.0
2011-09-07,0.02781714484769668,0.030600000000000002,0.0091,0.0098,0.0
2011-09-08,-0.010445608857523915,-0.0118,-0.0074,-0.006,0.0
2011-09-09,-0.026559539211956806,-0.0265,-0.0018,-0.0003,0.0
2011-09-12,0.00644908855296933,0.0068000000000000005,-0.0002,0.0034999999999999996,0.0
2011-09-13,0.009129443431626657,0.011200000000000002,0.0078000000000000005,-0.0043,0.0
2011-09-14,0.013748918912250283,0.014499999999999999,0.0043,-0.0036,0.0
2011-09-15,0.01711015299518486,0.016399999999999998,-0.005699999999999999,0.0055000000000000005,0.0
2011-09-16,0.00590102504065105,0.004699999999999999,-0.0036,-0.0037,0.0
2011-09-19,-0.01000672763080151,-0.009899999999999999,-0.0052,-0.0129,0.0
2011-09-20,-0.0011645757262365992,-0.0045000000000000005,-0.0149,0.0025,0.0
2011-09-21,-0.02990093691282724,-0.0292,-0.0034999999999999996,-0.0126,0.0
2011-09-22,-0.03285832988478218,-0.0329,0.0012,0.0046,0.0
2011-09-23,0.0060070956423131355,0.0074,0.0064,0.0003,0.0
2011-09-26,0.023501669059165408,0.022799999999999997,-0.0066,0.0131,0.0
2011-09-27,0.011121833653916712,0.012199999999999999,0.0111,-0.006,0.0
2011-09-28,-0.020630112775768396,-0.0229,-0.016399999999999998,-0.0022,0.0
2011-09-29,0.007872690660918825,0.0077,0.005699999999999999,0.021,0.0
2011-09-30,-0.025306798935977332,-0.025,-0.0011,-0.0014000000000000002,0.0
2011-10-03,-0.02887078950377165,-0.0318,-0.0191,-0.0060999999999999995,0.0
2011-10-04,0.021686240254414294,0.0268,0.0358,0.0048,0.0
2011-10-05,0.018346005034669547,0.0192,-0.0015,-0.0052,0.0
2011-10-06,0.0179295468965099,0.0194,0.002,0.006,0.0
2011-10-07,-0.006718319893584441,-0.0098,-0.0123,-0.0141,0.0
2011-10-10,0.03289847010525485,0.0344,0.0045000000000000005,0.0063,0.0
2011-10-11,0.001002907103168741,0.0015,0.006500000000000001,-0.0011,0.0
2011-10-12,0.00873370796626919,0.010700000000000001,0.0048,0.009399999999999999,0.0
2011-10-13,-0.0019894291406549356,-0.0021,0.0028000000000000004,-0.0129,0.0
2011-10-14,0.016949394506918507,0.0172,0.0014000000000000002,-0.0032,0.0
2011-10-17,-0.019275650196410622,-0.0206,-0.0125,-0.0052,0.0
2011-10-18,0.01935724956198708,0.021099999999999997,0.005699999999999999,0.0168,0.0
2011-10-19,-0.011899397938007218,-0.0138,-0.0075,0.0034000000000000002,0.0
2011-10-20,0.004366054685792614,0.0043,-0.0033,0.0074,0.0
2011-10-21,0.018809209216485014,0.0192,0.0014000000000000002,0.0008,0.0
2011-10-24,0.012186239546861431,0.0159,0.0174,-0.0036,0.0
2011-10-25,-0.019635545308615117,-0.0213,-0.0087,-0.0029,0.0
2011-10-26,0.010107654627966358,0.011200000000000002,0.0068000000000000005,0.0079,0.0
2011-10-27,0.03424216166757128,0.0354,0.0139,0.0087,0.0
2011-10-28,-0.0002334445915738928,-0.0001,-0.0053,-0.006,0.0
2011-10-31,-0.024400906315385936,-0.025,0.0006,-0.0085,0.0
2011-11-01,-0.028284701552527963,-0.0286,-0.0051,-0.011399999999999999,0.0
2011-11-02,0.01617974316989308,0.0172,0.0075,0.0096,0.0
2011-11-03,0.018063026607726962,0.0197,0.006,-0.0011,0.0
2011-11-04,-0.006117476000682683,-0.0053,0.0004,-0.0066,0.0
2011-11-07,0.006196987674041155,0.0048,-0.006999999999999999,0.0038,0.0
2011-11-08,0.012748980621229034,0.0121,-0.0003,0.0058,0.0
2011-11-09,-0.03760799896797259,-0.0378,-0.0078000000000000005,-0.0068000000000000005,0.0
2011-11-10,0.009374622439238794,0.0083,0.0008,0.005699999999999999,0.0
2011-11-11,0.018647301392378184,0.019799999999999998,0.0046,-0.0016,0.0
2011-11-14,-0.009519253209076877,-0.0092,-0.0046,-0.0086,0.0
2011-11-15,0.004929482425523159,0.005600000000000001,0.0088,-0.003,0.0
2011-11-16,-0.015990292970412906,-0.016399999999999998,-0.0015,-0.0017000000000000001,0.0
2011-11-17,-0.016003781396759346,-0.0165,0.002,0.0021,0.0
2011-11-18,-0.001065473561496426,-0.0007000000000000001,0.0005,0.009300000000000001,0.0
2011-11-21,-0.019202604458756076,-0.0187,-0.0049,-0.0005,0.0
2011-11-22,-0.003935641545560816,-0.0044,-0.0027,-0.0053,0.0
2011-11-23,-0.022312424224099462,-0.0229,-0.0070999999999999995,-0.0025,0.0
2011-11-25,-0.0018896091256662441,-0.0034000000000000002,-0.0102,0.005,0.0
2011-11-28,0.028555676766627455,0.031,0.016200000000000003,-0.0069,0.0
2011-11-29,0.0028358316386184823,0.0018,-0.0048,0.0012,0.0
2011-11-30,0.04032533446034482,0.0444,0.0104,0.0113,0.0
2011-12-01,-0.0001596911671675031,-0.0022,-0.005,-0.0068000000000000005,0.0
2011-12-02,-0.0008807050763899663,0.0005,0.0043,0.0062,0.0
2011-12-05,0.010833179125857951,0.0109,0.0028000000000000004,0.003,0.0
2011-12-06,0.00031706683354054964,0.0004,-0.0007000000000000001,0.0009,0.0
2011-12-07,0.003715526257617902,0.0016,-0.0032,0.0077,0.0
2011-12-08,-0.02218049301711253,-0.0223,-0.0073,-0.0101,0.0
2011-12-09,0.0168000803800487,0.0183,0.0132,0.0011,0.0
2011-12-12,-0.014704747512391408,-0.0148,0.0006,-0.0045000000000000005,0.0
2011-12-13,-0.009383411395191103,-0.0105,-0.0102,0.0008,0.0
2011-12-14,-0.010702867510592537,-0.0121,-0.0029,0.009399999999999999,0.0
2011-12-15,0.003607878940495366,0.004,0.0066,0.0016,0.0
2011-12-16,0.001481226532842189,0.0045000000000000005,0.0022,-0.0009,0.0
2011-12-19,-0.010748890949643066,-0.0131,-0.0042,-0.0070999999999999995,0.0
2011-12-20,0.02981118585528146,0.031,0.0077,0.0038,0.0
2011-12-21,0.001934958839374231,0.002,-0.0001,0.0131,0.0
2011-12-22,0.008819535822058102,0.0083,-0.002,0.0066,0.0
2011-12-23,0.008901089683293447,0.0084,-0.0059,-0.0014000000000000002,0.0
2011-12-27,0.0007906806257800814,0.0004,0.0049,-0.005600000000000001,0.0
2011-12-28,-0.013210051517897068,-0.0134,-0.0072,-0.0007000000000000001,0.0
2011-12-29,0.010280884618854803,0.011000000000000001,0.0019,0.003,0.0
2011-12-30,-0.00492809611831673,-0.004,-0.0004,-0.0021,0.0
2012-01-03,0.015810547616744323,0.015,-0.0019,0.0092,0.0
2012-01-04,0.001567414121001754,0.0,-0.0064,0.0001,0.0
2012-01-05,0.0026589216365071017,0.0039000000000000003,0.0018,0.0017000000000000001,0.0
2012-01-06,-0.002580593964396537,-0.0019,0.0002,-0.0027,0.0
2012-01-09,0.002424549952546725,0.0028000000000000004,0.0024,-0.0005,0.0
2012-01-10,0.008633182451578259,0.0097,0.0039000000000000003,0.0038,0.0
2012-01-11,0.000541813718218823,0.0013,0.0015,0.0034000000000000002,0.0
2012-01-12,0.002396340608682658,0.0031,0.003,0.0001,0.0
2012-01-13,-0.005186762690183087,-0.0052,-0.0024,-0.0045000000000000005,0.0
2012-01-17,0.0038732401252294063,0.0036,-0.0008,-0.0075,0.0
2012-01-18,0.010995562786023129,0.012199999999999999,0.0054,0.0018,0.0
2012-01-19,0.005262738498062162,0.0051,-0.0014000000000000002,-0.0019,0.0
2012-01-20,0.0037203869055565403,0.0003,0.0023,0.0066,0.0
2012-01-23,-0.0025802371442515478,0.0002,-0.0028000000000000004,0.0015,0.0
2012-01-24,-0.001140149761305007,0.0,0.008100000000000001,-0.0033,0.0
2012-01-25,0.008332694556612204,0.0091,0.0011,-0.008199999999999999,0.0
2012-01-26,-0.005142895433234193,-0.0059,0.0023,-0.0046,0.0
2012-01-27,-0.00045512240490227775,0.0001,0.008199999999999999,-0.0012,0.0
2012-01-30,-0.0034199324651569525,-0.0031,-0.0044,-0.0029,0.0
2012-01-31,-0.00038029885783456277,-0.0005,-0.0006,0.0,0.0
2012-02-01,0.008719094650015836,0.011000000000000001,0.011000000000000001,0.0040999999999999995,0.0
2012-02-02,0.0015837707797326794,0.0017000000000000001,0.0039000000000000003,-0.0002,0.0
2012-02-03,0.013921329650940577,0.0158,0.0059,0.0039000000000000003,0.0
2012-02-06,-0.0006689528737365859,-0.0005,-0.0025,-0.0023,0.0
2012-02-07,0.0025253293839222566,0.0016,-0.0027,-0.0011,0.0
2012-02-08,0.0029633498070434855,0.0025,-0.0016,0.0046,0.0
2012-02-09,0.0012567862287906236,0.0015,-0.0038,-0.0032,0.0
2012-02-10,-0.007415001821186682,-0.0075,-0.0060999999999999995,-0.0004,0.0
2012-02-13,0.007415001821186673,0.0075,0.0059,-0.0007000000000000001,0.0
2012-02-14,-0.0012567862287905227,-0.0009,-0.0040999999999999995,-0.0034999999999999996,0.0
2012-02-15,-0.00467090499403054,-0.005,-0.0024,0.0013,0.0
2012-02-16,0.011011888986925199,0.0127,0.0069,0.0029,0.0
2012-02-17,0.002643006305729352,0.0016,-0.0031,0.005600000000000001,0.0
2012-02-21,0.0004397447519694667,-0.0005,-0.0063,0.0019,0.0
2012-02-22,-0.0032294732234552184,-0.0039000000000000003,-0.0037,-0.0068000000000000005,0.0
2012-02-23,0.0044010034141646025,0.005600000000000001,0.009000000000000001,-0.0006,0.0
2012-02-24,0.0021931930503612434,0.0015,-0.0045000000000000005,-0.0064,0.0
2012-02-27,0.0016785577290480628,0.0014000000000000002,-0.0022,0.0037,0.0
2012-02-28,0.0029121532910553723,0.0028000000000000004,-0.0064,-0.0011,0.0
2012-02-29,-0.003933403822962145,-0.0055000000000000005,-0.0103,0.0015,0.0
2012-03-01,0.005168484015720478,0.0064,-0.0024,0.0004,0.0
2012-03-02,-0.00305424004033556,-0.0046,-0.0124,-0.0002,0.0
2012-03-05,-0.0040865296402811035,-0.004,0.0045000000000000005,0.0032,0.0
2012-03-06,-0.014733309820609447,-0.016200000000000003,-0.0032,-0.0034999999999999996,0.0
2012-03-07,0.00695187888456152,0.008,0.0029,0.0029,0.0
2012-03-08,0.009899711425507296,0.010700000000000001,0.0034999999999999996,-0.0027,0.0
2012-03-09,0.003859791102763932,0.0049,0.0091,0.0017000000000000001,0.0
2012-03-12,7.284080294460572e-05,-0.0007000000000000001,-0.002,-0.0006,0.0
2012-03-13,0.01786534477018247,0.018600000000000002,0.0006,0.0095,0.0
2012-03-14,-0.0010715868315807784,-0.0023,-0.0063,-0.002,0.0
2012-03-15,0.005772883955963608,0.0067,0.0026,0.0052,0.0
2012-03-16,0.0013836429451302642,0.0006,-0.0028000000000000004,0.0036,0.0
2012-03-19,0.003912363257022676,0.0040999999999999995,0.0051,-0.0006,0.0
2012-03-20,-0.002914994678830395,-0.0039000000000000003,-0.0066,0.0028000000000000004,0.0
2012-03-21,-0.0016387036541777374,-0.001,0.0031,-0.0042,0.0
2012-03-22,-0.007230069342731089,-0.0074,-0.0014000000000000002,-0.0042,0.0
2012-03-23,0.0032275266973295406,0.0039000000000000003,0.0058,0.0037,0.0
2012-03-26,0.01393769949794556,0.014499999999999999,0.0046,-0.0022,0.0
2012-03-27,-0.003111911716887278,-0.003,-0.0034000000000000002,-0.0034000000000000002,0.0
2012-03-28,-0.0049707874252280584,-0.0052,-0.0005,0.0049,0.0
2012-03-29,-0.0017104715333504505,-0.0016,0.0,-0.0025,0.0
2012-03-30,0.004127873893613337,0.0028000000000000004,-0.006999999999999999,-0.0002,0.0
2012-04-02,0.00728813343102074,0.0077,0.0034999999999999996,0.0005,0.0
2012-04-03,-0.0040976444554907815,-0.0034000000000000002,-0.0029,-0.0031,0.0
2012-04-04,-0.009959962822190483,-0.0111,-0.0055000000000000005,-0.0003,0.0
2012-04-05,-0.0005009851318825037,-0.0003,-0.001,-0.0043,0.0
2012-04-09,-0.011294303630988099,-0.0121,-0.0045000000000000005,-0.0008,0.0
2012-04-10,-0.016927637602749172,-0.018500000000000003,-0.0042,0.0008,0.0
2012-04-11,0.008061840481840893,0.0085,0.0077,0.0026,0.0
2012-04-12,0.012981424302118164,0.0144,0.0007000000000000001,0.0029,0.0
2012-04-13,-0.011960176207761653,-0.0125,-0.0014000000000000002,-0.0074,0.0
2012-04-16,-0.0006562502139373493,-0.0009,0.0015,0.0085,0.0
2012-04-17,0.014703579392139121,0.0155,0.0005,-0.0023,0.0
2012-04-18,-0.003385185325838872,-0.0043,-0.0049,-0.0042,0.0
2012-04-19,-0.006441656439256082,-0.005699999999999999,-0.0002,0.0026,0.0
2012-04-20,0.0016687681627096855,0.0011,0.0055000000000000005,-0.0008,0.0
2012-04-23,-0.008444499926992219,-0.0095,-0.0054,0.0012,0.0
2012-04-24,0.0037941905778582615,0.0029,0.0027,0.0086,0.0
2012-04-25,0.013598691843421478,0.0144,0.004,-0.0105,0.0
2012-04-26,0.006944719482900789,0.0075,-0.0002,-0.0001,0.0
2012-04-27,0.0016396117844599176,0.0034999999999999996,0.0072,-0.0022,0.0
2012-04-30,-0.00371060127266047,-0.0049,-0.0059,0.0002,0.0
2012-05-01,0.00620072626888806,0.0048,-0.0085,0.0042,0.0
2012-05-02,-0.0029887008506592786,-0.0015,0.0070999999999999995,-0.0066,0.0
2012-05-03,-0.007654520134996084,-0.0092,-0.0062,0.0004,0.0
2012-05-04,-0.01629012144239341,-0.016200000000000003,-0.0021,0.0018,0.0
2012-05-07,0.0007295314930437832,0.0004,0.0012,0.0049,0.0
2012-05-08,-0.004019723542663841,-0.0040999999999999995,0.0034999999999999996,0.0032,0.0
2012-05-09,-0.005949349336694465,-0.0062,0.0017000000000000001,-0.0021,0.0
2012-05-10,0.0020607847719911103,0.0029,0.0007000000000000001,0.0055000000000000005,0.0
2012-05-11,-0.0030190614703622313,-0.0029,0.0027,-0.010700000000000001,0.0
2012-05-14,-0.011122606337446501,-0.011399999999999999,-0.0006,-0.0017000000000000001,0.0
2012-05-15,-0.0057581600082821215,-0.0052,0.0049,-0.0016,0.0
2012-05-16,-0.00383219268830011,-0.0044,-0.0016,-0.0044,0.0
2012-05-17,-0.014942304479587798,-0.016399999999999998,-0.0051,0.0045000000000000005,0.0
2012-05-18,-0.00859557120900847,-0.008,-0.0016,0.0007000000000000001,0.0
2012-05-21,0.017042287497723123,0.0169,0.0066,-0.0111,0.0
2012-05-22,0.001741208099017475,0.0,-0.009000000000000001,0.0037,0.0
2012-05-23,0.0005298777938014378,0.0026,0.0048,-0.0021,0.0
2012-05-24,0.001963549225892404,0.0016,0.0001,0.0017000000000000001,0.0
2012-05-25,-0.003249871440150238,-0.0016,0.0024,-0.0012,0.0
2012-05-29,0.012039051960631373,0.011399999999999999,0.0017000000000000001,-0.0002,0.0
2012-05-30,-0.014616326419310925,-0.0147,-0.0027,-0.0031,0.0
2012-05-31,-0.0022033723608597404,-0.0023,0.0013,0.0054,0.0
2012-06-01,-0.02549907070672083,-0.026000000000000002,-0.0052,0.0011,0.0
2012-06-04,-0.00046834727906351067,-0.0005,0.001,-0.0058,0.0
2012-06-05,0.007543610926517553,0.0068000000000000005,0.0026,0.0012,0.0
